game,tanggal_rilis,pengembang,genres,penjualan_dalam_juta,harga_asli_dalam_usd,harga_diskon_dalam_usd,win_support,mac_support,lin_support,nama_depan,nama_belakang,nickname_game,total_hadiah_dalam_usd,asal_negara,benua
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Sven,Edelenbosch,Svennoss,205008.33,"Netherlands, Kingdom of the",Europe
Starcraft II,,Not Available,Not Available,0.0,0.0,0.0,,,,Marc,Schlappi,uThermal,150578.81,"Netherlands, Kingdom of the",Europe
Starcraft II,,Not Available,Not Available,0.0,0.0,0.0,,,,Kevin,de Koning,Harstem,109736.18,"Netherlands, Kingdom of the",Europe
PUBG,,Not Available,Not Available,0.0,0.0,0.0,,,,Jord,van Geldere,Ibiza,229095.65,"Netherlands, Kingdom of the",Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Thijs,Molendijk,Thijs,491418.66,"Netherlands, Kingdom of the",Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Tyler,Hoang Nguyen,Tylerootd,78375.0,"Netherlands, Kingdom of the",Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Louis,Bremers,Mitsuhide,64140.31,"Netherlands, Kingdom of the",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Robin,Kool,ropz,506010.74,"Estonia, Republic of",Europe
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Clement,Ivanov,Puppey,2864004.17,"Estonia, Republic of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Aleksi,Jalli,allu,418492.59,"Finland, Republic of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Miikka,Kemppi,suNny,326080.0,"Finland, Republic of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Aleksi,Virolainen,Aleksib,276730.92,"Finland, Republic of",Europe
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Jesse,Vainikka,JerAx,6470000.02,"Finland, Republic of",Europe
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Topias,Taavitsainen,Topson,5470902.57,"Finland, Republic of",Europe
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Lasse,Urpalainen,Matumbaman,3765369.04,"Finland, Republic of",Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Lassi,Kallio,BELAEU,178610.0,"Finland, Republic of",Europe
Overwatch,,Not Available,Not Available,0.0,0.0,0.0,,,,Jonas,Suovaara,Shaz,77723.5,"Finland, Republic of",Europe
Overwatch,,Not Available,Not Available,0.0,0.0,0.0,,,,Benjamin,Isohanni,BigG00se,77014.11,"Finland, Republic of",Europe
Overwatch,,Not Available,Not Available,0.0,0.0,0.0,,,,Joona,Laine,fragi,70255.34,"Finland, Republic of",Europe
Overwatch,,Not Available,Not Available,0.0,0.0,0.0,,,,Timo,Kettunen,Taimou,61027.02,"Finland, Republic of",Europe
Starcraft II,,Not Available,Not Available,0.0,0.0,0.0,,,,Joona,Sotala,Serral,893336.55,"Finland, Republic of",Europe
PUBG,,Not Available,Not Available,0.0,0.0,0.0,,,,Anssi,Pekkonen,mxey,341362.75,"Finland, Republic of",Europe
PUBG,,Not Available,Not Available,0.0,0.0,0.0,,,,Samu,Kauppinen,Sambty,242483.15,"Finland, Republic of",Europe
PUBG,,Not Available,Not Available,0.0,0.0,0.0,,,,Jere,Kauppinen,Jembty,156140.25,"Finland, Republic of",Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Janne,Mikkonen,Savjz,50734.44,"Finland, Republic of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Dauren,Kystaubayev,AdreN,414305.65,"Kazakhstan, Republic of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Dauren,Kystaubayev,AdreN,414305.65,"Kazakhstan, Republic of",Asia
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Alexey,Golubev,Qikert,275404.13,"Kazakhstan, Republic of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Alexey,Golubev,Qikert,275404.13,"Kazakhstan, Republic of",Asia
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Rustem,Tlepov,mou,273859.49,"Kazakhstan, Republic of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Rustem,Tlepov,mou,273859.49,"Kazakhstan, Republic of",Asia
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Timur,Tulepov,Buster,273784.13,"Kazakhstan, Republic of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Timur,Tulepov,Buster,273784.13,"Kazakhstan, Republic of",Asia
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Abay,Khasenov,HObbit,269977.5,"Kazakhstan, Republic of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Abay,Khasenov,HObbit,269977.5,"Kazakhstan, Republic of",Asia
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Ole,Batyrbekov,Naiman,79671.53,"Kazakhstan, Republic of",Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Ole,Batyrbekov,Naiman,79671.53,"Kazakhstan, Republic of",Asia
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Cvetelin,Nikolov,CeRq,375765.04,"Bulgaria, Republic of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Valentin,Vasilev,poiz0n,260987.54,"Bulgaria, Republic of",Europe
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Ivan,Ivanov,MinD_ContRoL,4579118.16,"Bulgaria, Republic of",Europe
League of Legends,,Not Available,Not Available,0.0,0.0,0.0,,,,Zdravec,Gulubov,Hylissang,325910.24,"Bulgaria, Republic of",Europe
Heroes of the Storm,,Not Available,Not Available,0.0,0.0,0.0,,,,Lyubomir,Kozlovski,Splendour,106462.18,"Bulgaria, Republic of",Europe
Heroes of the Storm,,Not Available,Not Available,0.0,0.0,0.0,,,,Alexander,Milanov,ethernal,93149.29,"Bulgaria, Republic of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Tomáš,Šťastný,oskar,335508.19,Czech Republic,Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Jaromír,Vyskočil,Jarla,162017.51,Czech Republic,Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Stanislav,Cifka,StanCifka,67096.88,Czech Republic,Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Can,Dörtkardes,XANTARES,307129.97,"Turkey, Republic of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Can,Dörtkardes,XANTARES,307129.97,"Turkey, Republic of",Asia
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Özgür,Eker,woxic,302884.33,"Turkey, Republic of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Özgür,Eker,woxic,302884.33,"Turkey, Republic of",Asia
PUBG,,Not Available,Not Available,0.0,0.0,0.0,,,,Ömer,Develi,Iroh,85243.75,"Turkey, Republic of",Europe
PUBG,,Not Available,Not Available,0.0,0.0,0.0,,,,Ömer,Develi,Iroh,85243.75,"Turkey, Republic of",Asia
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Kaan,Çekli,Fujitora,155778.27,"Turkey, Republic of",Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Kaan,Çekli,Fujitora,155778.27,"Turkey, Republic of",Asia
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Adil,Benrlitom,ScreaM,249663.46,"Belgium, Kingdom of",Europe
League of Legends,,Not Available,Not Available,0.0,0.0,0.0,,,,Gabriël,Rau,Bwipo,287279.5,"Belgium, Kingdom of",Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Stephan,-,Suezhoo,341250.0,"Belgium, Kingdom of",Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Klaivert,Dervishi,Teeqzy,179596.3,"Belgium, Kingdom of",Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Howard,Castiaux,Noward,172385.27,"Belgium, Kingdom of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Oscar,Cañellas,mixwell,247538.65,"Spain, Kingdom of",Europe
League of Legends,,Not Available,Not Available,0.0,0.0,0.0,,,,Alfonso,Aguirre Rodriguez,Mithy,252718.89,"Spain, Kingdom of",Europe
League of Legends,,Not Available,Not Available,0.0,0.0,0.0,,,,Enrique,Cedeño Martinez,xPeke,166127.4,"Spain, Kingdom of",Europe
Overwatch,,Not Available,Not Available,0.0,0.0,0.0,,,,Alberto,Gonzales Molinillo,neptuNo,67619.01,"Spain, Kingdom of",Europe
Overwatch,,Not Available,Not Available,0.0,0.0,0.0,,,,Jonathan,Rua,HarryHook,58718.69,"Spain, Kingdom of",Europe
Starcraft II,,Not Available,Not Available,0.0,0.0,0.0,,,,Juan,Moreno Durán,VortiX,100271.58,"Spain, Kingdom of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Johannes,Wodarz,tabseN,247248.57,"Germany, Federal Republic of",Europe
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Kuro,Takhasomi,KuroKy,5193382.81,"Germany, Federal Republic of",Europe
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Adrian,Trinks,FATA,1314968.82,"Germany, Federal Republic of",Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Liam,Fillery,Kamo,197139.97,"Germany, Federal Republic of",Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Fabian,Real,Derox,195617.67,"Germany, Federal Republic of",Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Jannis,Matwin,JannisZ,188212.42,"Germany, Federal Republic of",Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Kevin,Fedjuschkin,Letshe,135928.06,"Germany, Federal Republic of",Europe
Starcraft II,,Not Available,Not Available,0.0,0.0,0.0,,,,Tobias,Sieber,ShoWTimE,282135.93,"Germany, Federal Republic of",Europe
Starcraft II,,Not Available,Not Available,0.0,0.0,0.0,,,,Gabriel,Segat,HeRoMaRinE,167442.47,"Germany, Federal Republic of",Europe
Starcraft II,,Not Available,Not Available,0.0,0.0,0.0,,,,Dario,Wünsch,TLO,115102.67,"Germany, Federal Republic of",Europe
Starcraft II,,Not Available,Not Available,0.0,0.0,0.0,,,,Julian,Brosig,Lambo,96604.3,"Germany, Federal Republic of",Europe
Starcraft II,,Not Available,Not Available,0.0,0.0,0.0,,,,Dennis,Schneider,HasuObs,84794.99,"Germany, Federal Republic of",Europe
Heroes of the Storm,,Not Available,Not Available,0.0,0.0,0.0,,,,Dennis,Schneider,HasuObs,110050.76,"Germany, Federal Republic of",Europe
Heroes of the Storm,,Not Available,Not Available,0.0,0.0,0.0,,,,Ben,Bunk,Cattlepillar,105541.2,"Germany, Federal Republic of",Europe
Heroes of the Storm,,Not Available,Not Available,0.0,0.0,0.0,,,,Nils,Gebhardt,Nurok,102971.54,"Germany, Federal Republic of",Europe
Heroes of the Storm,,Not Available,Not Available,0.0,0.0,0.0,,,,Simon,Tabin,Darkmok,85535.96,"Germany, Federal Republic of",Europe
Heroes of the Storm,,Not Available,Not Available,0.0,0.0,0.0,,,,Dominic,Asal,Nic,69829.77,"Germany, Federal Republic of",Europe
Heroes of the Storm,,Not Available,Not Available,0.0,0.0,0.0,,,,Markus,Hanke,Blumbi,65525.96,"Germany, Federal Republic of",Europe
Heroes of the Storm,,Not Available,Not Available,0.0,0.0,0.0,,,,Christoph,Gowitzke,Cris,65516.28,"Germany, Federal Republic of",Europe
PUBG,,Not Available,Not Available,0.0,0.0,0.0,,,,Magnus,Hartmann,udyRR,49761.3,"Germany, Federal Republic of",Europe
PUBG,,Not Available,Not Available,0.0,0.0,0.0,,,,René,Rehling,Braexco,49471.55,"Germany, Federal Republic of",Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Raphael,Peltzer,BunnyHoppor,312987.23,"Germany, Federal Republic of",Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Torben,Wahl,Viper,227550.0,"Germany, Federal Republic of",Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Sebastian,Bentert,Xixo,156103.11,"Germany, Federal Republic of",Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Adrian,Koy,Lifecoach,136530.19,"Germany, Federal Republic of",Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Kevin,Eberlein,Casie,121712.5,"Germany, Federal Republic of",Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Jan,Janßen,SuperJJ,77943.68,"Germany, Federal Republic of",Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Thomas,Zimmer,Sintolol,76346.78,"Germany, Federal Republic of",Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Jan,Palys,Ek0p,60165.48,"Germany, Federal Republic of",Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Petar,Stevanovic,Gaara,51059.59,"Germany, Federal Republic of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Alex,McMeekin,ALEX,245208.72,United Kingdom of Great Britain & Northern Ireland,Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Jaden,Ashman,Wolfiez,1331128.07,United Kingdom of Great Britain & Northern Ireland,Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Kyle,Jackson,Mongraal,673154.23,United Kingdom of Great Britain & Northern Ireland,Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Benjy David,Fish,BenjyFishy,496429.32,United Kingdom of Great Britain & Northern Ireland,Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Calum,MacGillivray,itemm,215605.0,United Kingdom of Great Britain & Northern Ireland,Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Jordan,Tucker,Tuckz,134800.0,United Kingdom of Great Britain & Northern Ireland,Europe
Overwatch,,Not Available,Not Available,0.0,0.0,0.0,,,,Isaac,Charles,Boombox,98285.03,United Kingdom of Great Britain & Northern Ireland,Europe
Overwatch,,Not Available,Not Available,0.0,0.0,0.0,,,,Daniel,Hathaway,FunnyAstro,96906.13,United Kingdom of Great Britain & Northern Ireland,Europe
Overwatch,,Not Available,Not Available,0.0,0.0,0.0,,,,Seb,Barton,numlocked,66306.23,United Kingdom of Great Britain & Northern Ireland,Europe
Heroes of the Storm,,Not Available,Not Available,0.0,0.0,0.0,,,,Joshua,Bennett,Snitch,238798.57,United Kingdom of Great Britain & Northern Ireland,Europe
Heroes of the Storm,,Not Available,Not Available,0.0,0.0,0.0,,,,James,Baker,Bakery,134818.57,United Kingdom of Great Britain & Northern Ireland,Europe
Heroes of the Storm,,Not Available,Not Available,0.0,0.0,0.0,,,,Lawrence,Harper,Atheroangel,120263.57,United Kingdom of Great Britain & Northern Ireland,Europe
PUBG,,Not Available,Not Available,0.0,0.0,0.0,,,,Alex,Gouge,vard,134614.01,United Kingdom of Great Britain & Northern Ireland,Europe
PUBG,,Not Available,Not Available,0.0,0.0,0.0,,,,Michael,Wake,mykLe,49287.5,United Kingdom of Great Britain & Northern Ireland,Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,George,Webb,BoarControl,80924.07,United Kingdom of Great Britain & Northern Ireland,Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Jack,Bancroft,DeadDraw,67950.0,United Kingdom of Great Britain & Northern Ireland,Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,HaoWen,Xu,somebody,242273.51,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Lu,Yao,Somnus丶M,2984982.14,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Linsen,Xu,fy,2894690.34,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Chunyu,Wang,Ame,2244012.27,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Zhang,Yiping,y,2097095.28,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Zhang,Ruida,Faith_bian,2078534.86,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Peng,Li,iceice,2002159.51,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Chu,Zeyu,Shadow,1982225.7,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Zhou,Yang,bLink,1960956.47,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Shenyi,Yang,Chalice,1848849.88,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Ning,Zhang,xiao8,1830094.33,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Liangzhi,Hu,KaKa,1787083.53,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Zhihao,Chen,Hao,1755205.74,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Hongda,Zeng,Faith,1745944.26,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Junhao,Xie,Super,1598492.49,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Chao,Lu,Fenrir,1402208.92,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Pan,Zhang,Mu,1386339.43,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Zhicheng,Zhang,LaNm,1348804.67,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Chun,Song,Sccc,1272450.74,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Wang,Jiao,Banana,1271085.0,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Xu,Han,Moogy,1221917.1,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Jiajun,Liu,Sylar,1212757.14,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Ren,Yangwei,eLeVeN,1211710.47,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Zhaohui,Wang,SanSheng,1202225.88,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Zhengzheng,Yao,Yao,1186002.61,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Zengrong,Lei,MMY!,1100271.44,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Bin,Fu,Q,1081544.74,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Chengjun,Zhang,Paparazi,1001723.8,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Zheng,Sun,Agressif,871452.21,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Zhilei,Xu,BurNIng,865656.21,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Jiaoyang,Zeng,Ori,830696.89,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Haiyang,Zhou,Yang,821961.68,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Peng,Du,Monet,813169.73,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Fan,Bai,rOtK,780761.31,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Xinzhou,Liu,garder,705536.2,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Zezhi,Chen,Xz,692327.42,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Jiwei,Huang,Shiki,653514.33,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Pan,Yi,Fade,641178.98,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Yongzheng,He,Inflame,601854.15,"China, People's Republic of",Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Cong,Ding,Dy,594922.51,"China, People's Republic of",Asia
League of Legends,,Not Available,Not Available,0.0,0.0,0.0,,,,Wen Bo,Yu,JackeyLove,682248.64,"China, People's Republic of",Asia
League of Legends,,Not Available,Not Available,0.0,0.0,0.0,,,,Zhen Ning,Gao,Ning,566607.87,"China, People's Republic of",Asia
League of Legends,,Not Available,Not Available,0.0,0.0,0.0,,,,Liu Yi,Wang,Baolan,548235.82,"China, People's Republic of",Asia
League of Legends,,Not Available,Not Available,0.0,0.0,0.0,,,,Zihao,Jian,Uzi,545447.56,"China, People's Republic of",Asia
League of Legends,,Not Available,Not Available,0.0,0.0,0.0,,,,Yuan Hao,Li,xiaohu,507800.58,"China, People's Republic of",Asia
League of Legends,,Not Available,Not Available,0.0,0.0,0.0,,,,Shi Yu,Liu,Mlxg,472216.01,"China, People's Republic of",Asia
League of Legends,,Not Available,Not Available,0.0,0.0,0.0,,,,Kai,Ming,ClearLove,471086.78,"China, People's Republic of",Asia
League of Legends,,Not Available,Not Available,0.0,0.0,0.0,,,,Sen Ming,Shi,Ming,379664.5,"China, People's Republic of",Asia
League of Legends,,Not Available,Not Available,0.0,0.0,0.0,,,,Jun Ze,Yan,letme,360201.28,"China, People's Republic of",Asia
League of Legends,,Not Available,Not Available,0.0,0.0,0.0,,,,Ye,Tian,Meiko,337832.12,"China, People's Republic of",Asia
League of Legends,,Not Available,Not Available,0.0,0.0,0.0,,,,Wei Xiang,Lin,Lwx,271901.75,"China, People's Republic of",Asia
League of Legends,,Not Available,Not Available,0.0,0.0,0.0,,,,Tian Liang,Gao,Tian,268282.03,"China, People's Republic of",Asia
League of Legends,,Not Available,Not Available,0.0,0.0,0.0,,,,Qing Song,Liu,Crisp,265601.98,"China, People's Republic of",Asia
League of Legends,,Not Available,Not Available,0.0,0.0,0.0,,,,Yang,Tong,Koro1,260755.41,"China, People's Republic of",Asia
League of Legends,,Not Available,Not Available,0.0,0.0,0.0,,,,Han Wei,Su,xiye,206587.79,"China, People's Republic of",Asia
League of Legends,,Not Available,Not Available,0.0,0.0,0.0,,,,Yu Hao,Chen,Mouse,198089.09,"China, People's Republic of",Asia
League of Legends,,Not Available,Not Available,0.0,0.0,0.0,,,,Zhihao,Liu,Zzitai,191889.12,"China, People's Republic of",Asia
League of Legends,,Not Available,Not Available,0.0,0.0,0.0,,,,Ding,Zhuo,Knight,180858.29,"China, People's Republic of",Asia
League of Legends,,Not Available,Not Available,0.0,0.0,0.0,,,,Jia Hao,Bai,369,173098.69,"China, People's Republic of",Asia
